date,district,latitude,longitude,precip,pressure,humidity_2m,rh_2m,temp_2m,wetbulbtemp_2m,maxtemp_2m,mintemp_2m,temprange_2m,earthskintemp,windspeed_10m,maxwindspeed_10m,minwindspeed_10m,windspeedrange_10m,windspeed_50m,maxwindspeed_50m,minwindspeed_50m,windspeedrange_50m,year,month,day,season,heat_stress_index,drought_index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed,temp_2m_scaled,precip_scaled,humidity_2m_scaled,windspeed_10m_scaled,windspeed_50m_scaled,earthskintemp_scaled,heat_stress_index_scaled,drought_index_scaled
2015-05-12,Rupandehi,27.5,83.4,2.88,92.7,11.24,45.63,27.38,14.43,34.0,21.1,12.91,28.02,2.9,4.89,0.85,4.05,3.79,5.24,0.85,4.39,2015,5,12,Spring,28.503999999999998,1.667246519399339,0,0,24.16,20.08,12.95,3.3449999999999998,5.0649999999999995,0.797563261480787,0.13031674208144794,0.5318615153035626,0.38732394366197176,0.38618524332810045,0.7832357859531772,0.8081598821145699,0.7433744622575481
1993-12-04,Salyan,28.4,82.1,0.0,89.47,2.46,21.13,14.67,-6.97,22.42,9.75,12.67,10.82,1.94,3.82,0.34,3.48,2.22,3.53,0.31,3.22,1993,12,4,Winter,14.916,1.4997656982193064,0,1,27.38,2.88,21.64,2.08,3.675,0.4997656982193064,0.0,0.09131961866532866,0.16197183098591544,0.13971742543171115,0.4237040133779264,0.49530300239454783,0.6111536392895865
1995-05-02,Salyan,28.4,82.1,0.0,88.91,4.68,18.03,27.61,1.13,36.34,19.12,17.22,28.43,4.66,8.18,2.36,5.82,6.13,9.23,3.65,5.58,1995,5,2,Spring,28.078,1.8029522024367384,0,0,14.67,0.0,26.48,5.395,8.705,0.8029522024367384,0.0,0.2027094831911691,0.8004694835680751,0.7535321821036106,0.7918060200668896,0.7983514459384786,0.8505098164205566
1986-09-17,Salyan,28.4,82.1,0.01,89.08,11.99,63.15,22.33,14.82,27.98,17.98,10.01,21.64,2.49,4.17,1.3,2.87,3.1,4.29,1.76,2.53,1986,9,17,Autumn,23.529,1.67878837354277,1,0,27.61,0.0,7.509999999999998,2.795,4.23,0.6792408622305528,0.00045248868778280545,0.569493226292022,0.29107981220657286,0.2778649921507065,0.6498745819397993,0.6936130042365076,0.7524863918663728
2006-05-17,Salyan,28.4,82.1,1.04,89.14,11.27,46.47,26.44,13.96,32.7,20.01,12.69,27.94,2.57,4.5,1.15,3.34,3.03,4.07,1.3,2.76,2006,5,17,Spring,27.567,1.7284800705661834,0,0,22.33,0.01,12.48,2.8,4.285,0.7755388940955952,0.047058823529411764,0.5333667837431009,0.3098591549295774,0.2668759811616954,0.7815635451505016,0.7865859274267821,0.791716418497587
1995-09-14,Salyan,28.4,82.1,0.12,88.96,15.52,76.56,23.36,18.88,27.72,20.16,7.56,24.05,1.84,3.52,0.62,2.91,2.16,3.45,0.77,2.69,1995,9,14,Autumn,24.912,1.697944081388593,1,0,26.44,1.04,4.48,2.0,3.4850000000000003,0.7033739456419867,0.005429864253393665,0.7466131460110386,0.13849765258215962,0.130298273155416,0.7002508361204014,0.7254558850617057,0.7676092186955173
1990-10-11,Salyan,28.4,82.1,0.0,89.49,11.59,68.56,20.52,14.42,25.06,16.83,8.22,19.83,1.57,3.18,0.18,3.0,1.8,3.05,0.32,2.73,1990,10,11,Autumn,21.679,1.6368322399250235,0,0,23.36,0.12,6.1,1.685,3.115,0.6368322399250234,0.0,0.5494229804315103,0.07511737089201875,0.07378335949764522,0.6120401337792643,0.6510176828145147,0.7193633484253034
1993-06-23,Salyan,28.4,82.1,4.78,88.58,12.87,44.24,29.44,15.84,34.67,24.22,10.45,31.08,2.17,3.54,0.63,2.91,2.34,3.26,0.93,2.33,1993,6,23,Monsoon,30.727,1.629539835543474,1,0,20.52,0.0,13.600000000000001,2.255,3.4,0.8458294283036552,0.216289592760181,0.6136477671851481,0.215962441314554,0.15855572998430137,0.8471989966555183,0.8593433413151594,0.7136062252995029
2000-05-02,Salyan,28.4,82.1,0.0,88.8,2.02,7.57,28.08,-8.72,36.49,19.69,16.8,27.95,2.8,5.36,0.3,5.06,3.17,5.18,0.46,4.72,2000,5,2,Spring,28.282,1.8139643861293342,0,0,29.44,4.78,36.8,2.985,5.27,0.8139643861293344,0.0,0.06924234821876568,0.3638497652582159,0.28885400313971743,0.7817725752508361,0.8030484435439307,0.8592035879237677
2016-07-28,Salyan,28.4,82.1,16.64,88.79,17.9,91.81,22.66,21.14,25.37,20.73,4.64,23.06,2.6,4.36,1.24,3.12,3.45,4.57,2.33,2.24,2016,7,28,Monsoon,24.45,0.9340316445228513,1,0,28.08,0.0,1.5199999999999996,3.0250000000000004,4.465,0.6869728209934396,0.7529411764705882,0.8660311088810837,0.31690140845070425,0.33281004709576134,0.6795568561872909,0.7148185669552403,0.1645244573109622
2015-05-12,Salyan,28.4,82.1,5.52,89.02,9.81,42.73,25.51,11.78,31.66,20.07,11.58,25.88,2.73,4.48,1.17,3.31,3.29,4.35,1.43,2.93,2015,5,12,Spring,26.491000000000003,1.5039750728349879,0,0,22.66,16.64,13.730000000000002,3.01,4.415,0.7537488284910965,0.24977375565610857,0.4601103863522329,0.3474178403755869,0.3076923076923077,0.7385033444816054,0.7618115675078283,0.6144768077093757
1993-12-04,Sankhuwasabha,27.3,87.3,0.0,82.26,2.86,28.06,11.36,-6.54,18.84,6.11,12.73,7.89,1.93,4.45,0.27,4.18,1.84,3.48,0.25,3.23,1993,12,4,Winter,11.645999999999999,1.4222118088097468,0,1,25.51,5.52,17.9,1.885,3.965,0.4222118088097469,0.0,0.11138986452584043,0.15962441314553988,0.08006279434850863,0.36245819397993306,0.4200128937189169,0.5499272910435656
1995-05-02,Sankhuwasabha,27.3,87.3,1.61,81.86,5.44,28.83,20.91,1.65,28.94,12.4,16.55,21.26,3.09,6.38,0.73,5.65,3.34,6.34,1.28,5.06,1995,5,2,Spring,21.454,1.5731193306390394,0,0,11.36,0.0,19.26,3.215,6.359999999999999,0.6459700093720712,0.07285067873303168,0.24084295032614156,0.4319248826291079,0.3155416012558869,0.6419314381270903,0.6458371707496777,0.6690640171936971
1986-09-17,Sankhuwasabha,27.3,87.3,0.94,82.01,13.69,86.92,17.96,15.08,21.87,15.18,6.68,18.57,2.18,4.59,0.21,4.38,2.22,3.97,0.24,3.73,1986,9,17,Autumn,19.329,1.5343170474158951,1,0,20.91,1.61,2.880000000000001,2.2,4.28,0.5768509840674789,0.042533936651583705,0.6547917711991973,0.21830985915492962,0.13971742543171115,0.5857023411371237,0.5969101123595506,0.6384308391100698
2006-05-17,Sankhuwasabha,27.3,87.3,0.36,82.15,10.95,59.01,20.65,11.96,26.18,15.52,10.67,22.38,2.52,5.02,0.59,4.44,2.36,3.95,0.79,3.15,2006,5,17,Spring,21.744999999999997,1.6235885703138582,0,0,17.96,0.94,8.689999999999998,2.44,4.484999999999999,0.6398781630740393,0.016289592760180993,0.5173105870546915,0.2981220657276995,0.1616954474097331,0.6653428093645485,0.6525372996868668,0.708907889210533
1995-09-14,Sankhuwasabha,27.3,87.3,0.0,81.94,13.93,80.79,19.38,15.55,23.88,16.03,7.85,20.8,2.28,4.77,0.28,4.49,2.18,4.03,0.31,3.72,1995,9,14,Autumn,20.773,1.6101218369259604,1,0,20.65,0.36,3.8299999999999983,2.23,4.4,0.6101218369259606,0.0,0.6668339187155043,0.24178403755868538,0.13343799058084774,0.6323160535117056,0.630157487566771,0.6982763281834713
1990-10-11,Sankhuwasabha,27.3,87.3,0.02,82.35,10.91,79.71,15.84,11.13,21.0,12.27,8.73,16.01,1.88,4.68,0.37,4.32,1.81,3.97,0.44,3.53,1990,10,11,Autumn,16.931,1.5262740291848842,0,0,19.38,0.0,4.709999999999999,1.845,4.325,0.5271790065604498,0.0009049773755656109,0.5153035624686402,0.14788732394366194,0.07535321821036109,0.532190635451505,0.5416973659974214,0.632081130037964
1993-06-23,Sankhuwasabha,27.3,87.3,3.02,81.72,14.25,70.42,21.94,15.95,26.96,17.6,9.36,23.8,2.21,4.51,0.26,4.25,2.0,3.53,0.4,3.13,1993,6,23,Monsoon,23.365000000000002,1.5334515090730978,1,0,15.84,0.02,5.990000000000002,2.105,4.02,0.6701030927835052,0.13665158371040723,0.6828901154039138,0.22535211267605637,0.10518053375196232,0.6950250836120402,0.6898369865536931,0.6377475239030589
2000-05-02,Sankhuwasabha,27.3,87.3,0.56,81.93,7.37,45.26,18.52,5.24,25.18,13.06,12.13,19.49,2.58,5.4,1.07,4.32,2.6,4.32,1.53,2.8,2000,5,2,Spring,19.256999999999998,1.5646325172704796,0,0,21.94,3.02,13.28,2.59,4.86,0.5899718837863167,0.025339366515837104,0.33768188660311094,0.312206572769953,0.19937205651491366,0.604933110367893,0.5952523484988027,0.6623639458657672
2016-07-28,Sankhuwasabha,27.3,87.3,6.58,81.87,15.58,93.02,18.89,17.26,22.17,16.33,5.84,19.49,2.35,5.57,0.53,5.04,2.37,5.2,0.7,4.5,2016,7,28,Monsoon,20.448,1.3009034931108914,1,0,18.52,0.56,1.629999999999999,2.3600000000000003,5.385,0.5986410496719774,0.29773755656108597,0.7496236828901155,0.2582159624413146,0.16326530612244897,0.604933110367893,0.6226745256953399,0.45415820404274176
2015-05-12,Sankhuwasabha,27.3,87.3,5.82,81.95,12.05,73.66,18.56,13.19,23.66,14.16,9.5,19.51,2.69,6.19,0.04,6.15,2.79,5.91,0.16,5.75,2015,5,12,Spring,19.765,1.3275606746194981,0,0,18.89,6.58,5.369999999999999,2.74,6.050000000000001,0.5909090909090908,0.26334841628959277,0.572503763171099,0.3380281690140845,0.2291993720565149,0.6053511705685619,0.6069487935163014,0.4752032075974205
1993-12-04,Saptari,26.6,86.8,0.0,95.51,3.84,28.89,17.77,-0.63,25.41,12.72,12.69,14.99,1.77,3.02,0.94,2.08,2.15,2.76,1.35,1.42,1993,12,4,Winter,18.154,1.5723992502343016,0,1,18.56,5.82,18.4,1.96,2.8899999999999997,0.5723992502343017,0.0,0.16056196688409433,0.1220657276995305,0.12872841444270014,0.5108695652173914,0.5698563271320685,0.6684955364384279
1995-05-02,Saptari,26.6,86.8,0.3,94.57,5.97,18.75,32.24,5.35,41.25,24.32,16.93,32.85,3.79,7.23,0.99,6.24,5.47,8.65,0.84,7.81,1995,5,2,Spring,32.837,1.8978592662643603,0,0,17.77,0.0,26.89,4.63,7.94,0.9114339268978444,0.013574660633484162,0.2674360260913196,0.596244131455399,0.6499215070643641,0.8841973244147158,0.9079250322342973,0.9254359482387894
1986-09-17,Saptari,26.6,86.8,0.55,94.94,16.94,81.86,24.78,21.38,28.71,21.83,6.88,24.95,2.22,4.01,0.67,3.34,3.03,4.59,1.23,3.36,1986,9,17,Autumn,26.474,1.7117579206724143,1,0,32.24,0.3,3.400000000000002,2.625,4.3,0.7366447985004685,0.0248868778280543,0.8178625188158557,0.227699530516432,0.2668759811616954,0.7190635451505016,0.7614201510407073,0.7785148088734556
2006-05-17,Saptari,26.6,86.8,0.17,94.98,12.5,44.87,29.91,16.58,35.8,23.75,12.05,31.82,2.39,3.58,1.29,2.3,2.94,3.6,2.03,1.57,2006,5,17,Spring,31.16,1.8491493043039435,0,0,24.78,0.55,13.330000000000002,2.665,3.59,0.8568416119962512,0.007692307692307693,0.5950827897641746,0.2676056338028169,0.25274725274725274,0.8626672240802675,0.8693129489777123,0.8869809704582515
1995-09-14,Saptari,26.6,86.8,0.05,94.8,16.89,71.11,27.08,21.35,31.82,23.11,8.71,28.02,1.73,3.45,0.18,3.28,2.09,3.54,0.28,3.27,1995,9,14,Autumn,28.769,1.7882717646210669,1,0,29.91,0.17,5.729999999999997,1.91,3.495,0.7905342080599811,0.0022624434389140274,0.8153537380832916,0.11267605633802813,0.119309262166405,0.7832357859531772,0.8142613741020446,0.8389200740498074
1990-10-11,Saptari,26.6,86.8,0.03,95.43,14.14,74.06,23.55,18.49,28.61,19.5,9.11,23.78,1.61,3.84,0.03,3.81,2.05,4.0,0.25,3.75,1990,10,11,Autumn,24.964000000000002,1.7064682134118154,0,0,27.08,0.05,5.060000000000002,1.83,3.92,0.7078256794751641,0.0013574660633484162,0.6773707977922729,0.08450704225352113,0.11302982731554159,0.6946070234113713,0.7266531589611347,0.7743387519236026
1993-06-23,Saptari,26.6,86.8,1.3,94.41,15.78,53.07,30.91,20.18,37.21,24.93,12.27,33.15,2.92,4.27,1.75,2.52,3.63,4.74,2.05,2.69,1993,6,23,Monsoon,32.488,1.8214482606538396,1,0,23.55,0.03,10.73,3.275,4.505,0.8802717900656045,0.058823529411764705,0.7596588058203713,0.392018779342723,0.3610675039246467,0.8904682274247492,0.8998894824092836,0.8651118706850242
2000-05-02,Saptari,26.6,86.8,0.49,94.77,9.37,38.49,27.57,11.59,34.98,20.4,14.57,28.61,3.69,5.45,2.1,3.35,4.96,6.23,3.18,3.05,2000,5,2,Spring,28.507,1.779843049612607,0,0,30.91,1.3,15.98,4.325,5.84,0.8020149953139644,0.022171945701357464,0.43803311590566985,0.5727699530516431,0.5698587127158555,0.7955685618729097,0.8082289556087678,0.8322658695437105
2016-07-28,Saptari,26.6,86.8,5.43,94.7,19.43,89.68,25.47,23.59,27.92,23.13,4.79,25.6,2.25,4.06,0.56,3.5,2.94,4.27,0.87,3.4,2016,7,28,Monsoon,27.413,1.5071102639022587,1,0,27.57,0.49,1.879999999999999,2.5949999999999998,4.164999999999999,0.7528116213683222,0.24570135746606334,0.9427997992975414,0.23474178403755863,0.25274725274725274,0.7326505016722408,0.7830401547246271,0.6169519421167401
2015-05-12,Saptari,26.6,86.8,9.52,94.83,14.7,60.5,27.5,19.02,32.88,22.44,10.44,28.09,2.99,5.85,0.85,5.0,3.91,6.62,1.14,5.48,2015,5,12,Spring,28.97,1.3696056520798785,0,0,25.47,5.43,8.48,3.45,6.234999999999999,0.8003748828491095,0.43076923076923074,0.7054691419969894,0.4084507042253521,0.4050235478806907,0.7846989966555183,0.8188892982132989,0.5083963904485188
1993-12-04,Sarlahi,26.9,85.5,0.0,95.38,3.6,27.58,17.36,-1.56,25.49,11.68,13.82,14.68,1.42,2.72,0.16,2.56,1.84,3.52,0.26,3.26,1993,12,4,Winter,17.72,1.5627928772258668,0,1,27.5,9.52,18.919999999999998,1.63,3.12,0.5627928772258668,0.0,0.14851981936778727,0.03990610328638494,0.08006279434850863,0.5043896321070234,0.5598636949714496,0.6609116081058392
1995-05-02,Sarlahi,26.9,85.5,0.14,94.44,5.11,15.34,33.03,3.15,42.12,24.22,17.9,33.96,4.62,8.42,1.53,6.88,6.63,9.86,2.0,7.86,1995,5,2,Spring,33.541000000000004,1.923608925943674,0,0,17.36,0.0,29.880000000000003,5.625,9.14,0.9299437675726334,0.006334841628959276,0.22428499749121927,0.7910798122065729,0.8320251177394035,0.9073996655518395,0.9241342788727207,0.9457644919487823
1986-09-17,Sarlahi,26.9,85.5,2.82,94.82,16.23,77.37,24.95,20.6,29.77,20.96,8.8,25.06,2.09,3.38,0.84,2.54,2.76,3.81,1.4,2.41,1986,9,17,Autumn,26.573,1.6130261188175075,1,0,33.03,0.14,4.349999999999998,2.425,3.5949999999999998,0.7406279287722586,0.12760180995475112,0.7822378324134471,0.19718309859154926,0.2244897959183673,0.7213628762541806,0.7636995763492356,0.700569167083625
2006-05-17,Sarlahi,26.9,85.5,0.06,94.82,12.84,44.09,30.72,16.95,36.52,24.58,11.95,32.79,2.17,3.54,0.7,2.85,2.75,4.54,1.03,3.5,2006,5,17,Spring,32.004,1.8731051241057304,0,0,24.95,2.82,13.77,2.46,4.04,0.8758200562324272,0.0027149321266968325,0.6121424987456097,0.215962441314554,0.22291993720565148,0.882943143812709,0.8887456253453674,0.9058933341948706
1995-09-14,Sarlahi,26.9,85.5,0.18,94.67,17.05,73.15,26.7,21.4,31.16,22.8,8.36,27.12,1.5,2.82,0.29,2.54,1.86,3.13,0.4,2.72,1995,9,14,Autumn,28.405,1.7734859440135364,1,0,30.72,0.06,5.300000000000001,1.6800000000000002,2.9749999999999996,0.7816307403936269,0.008144796380090497,0.8233818364274963,0.05868544600938963,0.08320251177394036,0.764423076923077,0.8058804568060416,0.827247135290552
1990-10-11,Sarlahi,26.9,85.5,0.0,95.3,13.86,71.48,23.75,18.07,28.82,19.66,9.16,23.78,1.52,2.88,0.64,2.25,2.02,3.59,0.88,2.72,1990,10,11,Autumn,25.136,1.7125117150890345,0,0,26.7,0.18,5.68,1.77,3.235,0.7125117150890345,0.0,0.6633216256899148,0.06338028169014082,0.10832025117739405,0.6946070234113713,0.7306133726284767,0.7791099057771605
1993-06-23,Sarlahi,26.9,85.5,0.52,94.24,14.77,46.42,32.2,19.04,38.54,25.92,12.62,35.04,3.08,4.74,1.97,2.78,3.79,5.68,2.12,3.54,1993,6,23,Monsoon,33.677,1.8869673080103642,1,0,23.75,0.0,13.160000000000004,3.435,5.21,0.9104967197750702,0.023529411764705882,0.7089814350225792,0.4295774647887324,0.38618524332810045,0.9299749163879598,0.9272656106096888,0.9168370909252826
2000-05-02,Sarlahi,26.9,85.5,0.6,94.56,6.08,22.28,29.42,4.99,37.35,21.62,15.73,29.94,3.7,6.03,1.27,4.76,4.88,6.64,1.67,4.97,2000,5,2,Spring,30.028000000000002,1.8182115034752995,0,0,32.2,0.52,24.43,4.29,6.335,0.8453608247422679,0.027149321266968323,0.2729553437029604,0.5751173708920189,0.5572998430141287,0.8233695652173914,0.8432492171670658,0.8625565530380322
2016-07-28,Sarlahi,26.9,85.5,7.98,94.56,19.44,90.58,25.26,23.54,27.53,23.39,4.14,25.26,2.27,3.55,0.8,2.76,3.12,4.6,1.29,3.3,2016,7,28,Monsoon,27.204,1.3868053111230794,1,0,29.42,0.6,1.7200000000000024,2.6950000000000003,4.074999999999999,0.7478912839737581,0.3610859728506787,0.9433015554440543,0.23943661971830987,0.2810047095761382,0.7255434782608696,0.778228034628845,0.5219749784769102
2015-05-12,Sarlahi,26.9,85.5,7.77,94.7,13.28,52.18,28.3,17.32,33.99,23.4,10.6,28.82,2.94,5.26,0.78,4.48,3.85,6.24,1.12,5.12,2015,5,12,Spring,29.628,1.4675353148973524,0,0,25.26,7.98,10.98,3.395,5.75,0.8191190253045924,0.3515837104072398,0.6342197691921727,0.39671361502347413,0.39560439560439564,0.7999581939799331,0.8340394179406889,0.5857087687821706
1993-12-04,Sindhuli,27.2,85.9,0.0,91.3,3.25,26.39,15.85,-3.44,23.54,10.94,12.61,12.58,1.6,3.1,0.09,3.01,1.91,3.1,0.16,2.94,1993,12,4,Winter,16.175,1.5274133083411434,0,1,28.3,7.77,19.29,1.755,3.1,0.5274133083411433,0.0,0.13095835423983945,0.08215962441314556,0.09105180533751958,0.4604933110367893,0.5242908454595689,0.6329805549785005
1995-05-02,Sindhuli,27.2,85.9,0.1,90.56,4.72,16.12,30.04,1.47,38.95,21.83,17.12,30.7,4.34,8.48,1.53,6.95,5.84,9.63,1.87,7.76,1995,5,2,Spring,30.512,1.855362648267439,0,0,15.85,0.0,28.57,5.09,9.055,0.8598875351452671,0.004524886877828055,0.20471650777722028,0.7253521126760564,0.7080062794348508,0.8392558528428093,0.8543930742309818,0.8918862094369481
1986-09-17,Sindhuli,27.2,85.9,2.08,90.85,15.19,78.72,22.89,18.81,27.46,19.19,8.27,23.0,2.21,3.84,0.9,2.93,2.68,3.94,1.4,2.54,1986,9,17,Autumn,24.409,1.598244114890567,1,0,30.04,0.1,4.080000000000002,2.4450000000000003,3.8899999999999997,0.6923617619493907,0.09411764705882353,0.7300551931761163,0.22535211267605637,0.21193092621664053,0.6783026755852843,0.7138745625345366,0.688899241473249
2006-05-17,Sindhuli,27.2,85.9,0.11,90.9,12.37,47.95,27.82,15.68,33.55,22.4,11.15,29.78,2.2,3.88,0.81,3.07,2.49,3.61,1.18,2.42,2006,5,17,Spring,29.057000000000002,1.8028951642656919,0,0,22.89,2.08,12.14,2.345,3.745,0.8078725398313027,0.004977375565610859,0.5885599598595084,0.22300469483568075,0.1821036106750393,0.8200250836120402,0.8208924295450359,0.8504647865845237
1995-09-14,Sindhuli,27.2,85.9,0.1,90.72,15.91,74.79,24.49,19.57,28.98,20.8,8.19,25.01,1.75,3.43,0.32,3.11,2.02,3.31,0.55,2.76,1995,9,14,Autumn,26.081,1.725325159982528,1,0,27.82,0.11,4.919999999999998,1.885,3.37,0.7298500468603559,0.004524886877828055,0.7661816357250377,0.11737089201877932,0.10832025117739405,0.7203177257525084,0.7523715233007919,0.7892257161543447
1990-10-11,Sindhuli,27.2,85.9,0.0,91.29,13.01,73.61,21.55,16.22,26.46,17.78,8.68,21.52,1.63,3.33,0.56,2.78,1.95,3.21,0.8,2.41,1990,10,11,Autumn,22.851,1.6609653233364572,0,0,24.49,0.1,5.330000000000002,1.79,3.27,0.6609653233364574,0.0,0.6206723532363272,0.08920187793427226,0.09733124018838304,0.647366220735786,0.6780023945477989,0.7384156561876601
1993-06-23,Sindhuli,27.2,85.9,0.31,90.37,14.38,51.45,29.08,17.93,35.21,23.31,11.9,31.69,2.26,3.42,1.33,2.09,2.6,3.34,1.47,1.86,1993,6,23,Monsoon,30.517999999999997,1.8233674148774206,1,0,21.55,0.0,11.149999999999999,2.4299999999999997,3.38,0.8373945641986877,0.014027149321266967,0.6894129453085802,0.23708920187793425,0.19937205651491366,0.8599498327759197,0.8545312212193774,0.8666269823799421
2000-05-02,Sindhuli,27.2,85.9,0.41,90.65,5.44,22.35,26.84,2.89,34.17,20.29,13.88,27.14,3.07,5.03,1.55,3.48,3.82,4.74,2.0,2.74,2000,5,2,Spring,27.384,1.7663589291242414,0,0,29.08,0.31,23.95,3.445,4.885,0.7849109653233364,0.018552036199095023,0.24084295032614156,0.42723004694835676,0.39089481946624793,0.7648411371237458,0.7823724442807147,0.8216205819495309
2016-07-28,Sindhuli,27.2,85.9,6.74,90.62,18.31,92.43,23.25,21.81,25.54,21.43,4.11,23.32,2.03,3.6,0.79,2.81,2.65,3.67,1.26,2.4,2016,7,28,Monsoon,25.081,1.395819250488747,1,0,26.84,0.41,1.4400000000000013,2.34,3.635,0.7007966260543579,0.3049773755656109,0.8866031108881083,0.1830985915492957,0.20722135007849293,0.6849916387959867,0.72934702523485,0.5290911991445334
2015-05-12,Sindhuli,27.2,85.9,6.72,90.77,12.42,56.06,25.2,15.58,30.52,20.83,9.69,25.42,2.8,5.75,0.62,5.13,3.47,6.04,0.86,5.18,2015,5,12,Spring,26.442,1.4424130750995516,0,0,23.25,6.74,9.62,3.135,5.895,0.7464854732895969,0.3040723981900452,0.5910687405920723,0.3638497652582159,0.3359497645211931,0.7288879598662208,0.7606833671025972,0.5658755532685383
1993-12-04,Solukhumbu,28.0,86.8,0.0,56.32,0.97,21.94,-5.72,-20.9,3.63,-12.01,15.64,-8.96,2.83,6.71,1.29,5.41,3.34,7.43,1.51,5.92,1993,12,4,Winter,-5.622999999999999,1.022024367385192,0,1,25.2,6.72,15.18,3.085,7.07,0.022024367385192145,0.0,0.016557952834922222,0.37089201877934275,0.3155416012558869,0.01024247491638794,0.022402836618161753,0.2339919351396269
1995-05-02,Solukhumbu,28.0,86.8,0.05,56.38,2.61,44.57,-1.94,-11.83,5.33,-7.86,13.19,0.49,4.94,9.83,1.26,8.57,5.46,9.93,1.85,8.08,1995,5,2,Spring,-1.6789999999999998,1.1083279970484337,0,0,-5.72,0.0,9.89,5.2,9.879999999999999,0.1105904404873477,0.0022624434389140274,0.09884596086302058,0.8661971830985916,0.6483516483516483,0.20777591973244147,0.11321145699023763,0.30212592719194453
1986-09-17,Solukhumbu,28.0,86.8,0.11,56.46,4.83,59.88,2.46,-5.03,10.46,-5.06,15.52,3.68,2.22,4.14,0.99,3.15,2.39,3.79,1.31,2.48,1986,9,17,Autumn,2.943,1.2087058484268915,1,0,-1.94,0.05,7.49,2.305,3.965,0.21368322399250234,0.004977375565610859,0.21023582538886104,0.227699530516432,0.1664050235478807,0.27445652173913043,0.2196306870510223,0.3813710731346476
2006-05-17,Solukhumbu,28.0,86.8,0.11,56.6,4.9,57.83,3.19,-4.77,9.46,-3.01,12.46,6.38,1.85,3.03,0.45,2.59,1.76,3.22,0.6,2.62,2006,5,17,Spring,3.68,1.2258098784175193,0,0,2.46,0.11,7.959999999999999,1.8050000000000002,3.125,0.23078725398313024,0.004977375565610859,0.2137481184144506,0.14084507042253525,0.06750392464678176,0.3308946488294314,0.23659974212562168,0.3948741650438907
1995-09-14,Solukhumbu,28.0,86.8,0.0,56.44,6.28,72.67,3.42,-1.23,9.51,-1.81,11.32,5.28,2.54,5.02,0.55,4.47,2.82,4.85,0.7,4.14,1995,9,14,Autumn,4.048,1.2361761949390815,1,0,3.19,0.11,4.65,2.6799999999999997,4.935,0.2361761949390815,0.0,0.2829904666332163,0.30281690140845074,0.23390894819466243,0.30790133779264217,0.2450727574138884,0.4030580447978236
1990-10-11,Solukhumbu,28.0,86.8,0.0,56.52,2.54,43.98,-2.1,-12.32,5.94,-7.33,13.27,-2.47,2.71,6.95,0.41,6.54,3.11,7.27,0.69,6.59,1990,10,11,Autumn,-1.846,1.1068416119962512,0,0,3.42,0.0,10.22,2.91,7.109999999999999,0.10684161199625117,0.0,0.09533366783743102,0.34272300469483563,0.27943485086342224,0.1459030100334448,0.10936636581322529,0.30095247310053197
1993-06-23,Solukhumbu,28.0,86.8,0.16,56.47,6.9,63.82,6.63,-0.09,12.23,1.73,10.5,10.0,2.88,3.8,1.36,2.44,3.0,4.3,1.88,2.42,1993,6,23,Monsoon,7.32,1.304147247537181,1,0,-2.1,0.0,6.72,2.94,4.05,0.31138706654170567,0.007239819004524887,0.3140993477170096,0.38262910798122063,0.2621664050235478,0.40656354515050164,0.32040891508565117,0.45671904579601297
2000-05-02,Solukhumbu,28.0,86.8,0.04,56.32,1.99,32.17,-1.24,-14.85,4.53,-5.53,10.06,1.63,2.4,3.64,1.0,2.64,3.09,4.99,1.43,3.56,2000,5,2,Spring,-1.041,1.1251816103847638,0,0,6.63,0.16,13.61,2.745,4.315,0.12699156513589502,0.0018099547511312218,0.0677370797792273,0.2699530516431925,0.2762951334379905,0.23160535117056855,0.12790108675630874,0.31543132305525945
2016-07-28,Solukhumbu,28.0,86.8,10.15,56.44,7.82,83.55,4.53,1.84,9.86,0.61,9.26,6.19,2.0,4.15,0.9,3.25,2.04,3.86,0.86,3.01,2016,7,28,Monsoon,5.312,0.8029076744965162,1,0,-1.24,0.04,2.6900000000000004,2.02,4.005,0.2621836925960637,0.4592760180995475,0.3602609131961867,0.176056338028169,0.11145996860282573,0.3269230769230769,0.2741757229692393,0.06100622098065622
2015-05-12,Solukhumbu,28.0,86.8,1.22,56.36,4.69,61.08,1.75,-5.14,8.63,-4.77,13.4,4.75,2.34,4.05,0.67,3.39,2.55,3.76,0.75,3.01,2015,5,12,Spring,2.2190000000000003,1.1418441776537591,0,0,4.53,10.15,6.89,2.445,3.905,0.19704779756326146,0.05520361990950226,0.20321123933768193,0.2558685446009389,0.19152276295133433,0.29682274247491636,0.20296095045128018,0.3285858940774383
1993-12-04,Sunsari,26.6,87.1,0.0,94.44,3.7,27.88,17.59,-1.21,25.15,12.15,13.0,14.84,1.79,2.92,1.04,1.89,2.17,2.59,1.49,1.1,1993,12,4,Winter,17.96,1.5681818181818181,0,1,1.75,1.22,18.8,1.98,2.755,0.5681818181818181,0.0,0.1535373808329152,0.1267605633802817,0.13186813186813187,0.5077341137123745,0.5653895745072758,0.6651660069265598
